Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.81
Start Time:	March 27, 2025, 04:09:25
End Time:	March 27, 2025, 04:11:05
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		13
471		12
472		17
473		11
474		9
475		13
476		19
477		8
478		16
479		11
480		13
481		11
482		9
483		11
484		18
485		13
486		16
487		11
488		9
489		7
490		11
491		8
492		8
493		10
494		14
495		7
496		13
497		9
498		8
499		10
500		13
501		8
502		7
503		8
504		11
505		11
506		11
507		9
508		15
509		7
510		7
511		6
512		11
513		9
514		15
515		7
516		7
517		12
518		5
519		7
520		9
521		12
522		13
523		9
524		19
525		12
526		11
527		9
528		6
529		8
530		9
531		5
532		10
533		10
534		4
535		13
536		7
537		5
538		13
539		9
540		9
541		9
542		8
543		6
544		5
545		6
546		8
547		3
548		1
549		11
550		5
551		7
552		6
553		8
554		5
555		5
556		6
557		4
558		6
559		6
560		6
561		5
562		3
563		8
564		6
565		5
566		4
567		8
568		4
569		5
570		9
571		3
572		7
573		6
574		2
575		8
576		8
577		7
578		6
579		5
580		4
581		2
582		10
583		6
584		4
585		5
586		8
587		6
588		4
589		5
590		8
591		9
592		6
593		5
594		10
595		11
596		9
597		7
598		7
599		5
600		14
601		5
602		10
603		6
604		10
605		7
606		12
607		6
608		16
609		8
610		13
611		8
612		10
613		15
614		11
615		12
616		15
617		10
618		8
619		17
620		26
621		18
622		13
623		17
624		19
625		18
626		29
627		15
628		23
629		30
630		22
631		37
632		26
633		27
634		19
635		45
636		41
637		34
638		41
639		39
640		44
641		42
642		36
643		33
644		56
645		39
646		50
647		52
648		54
649		42
650		53
651		53
652		53
653		48
654		59
655		61
656		62
657		54
658		55
659		51
660		64
661		59
662		42
663		58
664		57
665		47
666		64
667		48
668		50
669		58
670		53
671		51
672		42
673		55
674		45
675		56
676		51
677		46
678		51
679		63
680		42
681		43
682		38
683		37
684		38
685		39
686		28
687		19
688		31
689		29
690		27
691		19
692		22
693		16
694		12
695		23
696		11
697		15
698		12
699		13
700		9
701		9
702		7
703		10
704		6
705		9
706		8
707		8
708		6
709		6
710		2
711		4
712		6
713		2
714		1
715		6
716		5
717		7
718		4
719		1
720		1
721		3
722		3
723		2
724		2
725		2
726		3
727		2
728		1
729		0
730		0
731		4
732		0
733		1
734		1
735		1
736		3
737		2
738		1
739		0
740		0
741		1
742		4
743		1
744		3
745		0
746		2
747		1
748		0
749		0
750		0
751		1
752		2
753		0
754		2
755		0
756		1
757		0
758		1
759		1
760		1
761		2
762		0
763		1
764		2
765		0
766		1
767		0
768		0
769		1
770		1
771		3
772		2
773		1
774		1
775		0
776		3
777		1
778		0
779		2
780		0
781		0
782		1
783		0
784		1
785		0
786		0
787		1
788		2
789		2
790		1
791		1
792		0
793		0
794		1
795		0
796		0
797		1
798		1
799		0
800		1
801		1
802		0
803		0
804		0
805		0
806		1
807		1
808		0
809		1
810		1
811		0
812		0
813		1
814		1
815		1
816		1
817		0
818		0
819		1
820		0
821		1
822		0
823		1
824		1
825		0
826		1
827		1
828		1
829		1
830		0
831		0
832		2
833		1
834		0
835		1
836		1
837		0
838		0
839		0
840		0
841		0
842		0
843		1
844		0
845		1
846		1
847		1
848		2
849		0
850		0
851		1
852		1
853		0
854		1
855		0
856		0
857		1
858		2
859		0
860		0
861		1
862		0
863		0
864		1
865		1
866		3
867		3
868		0
869		2
870		0
871		0
872		2
873		0
874		2
875		0
876		0
877		1
878		0
879		1
880		0
881		1
882		1
883		0
884		1
885		1
886		0
887		2
888		2
889		1
890		0
891		0
892		3
893		1
894		0
895		1
896		0
897		1
898		2
899		0
900		0
901		1
902		1
903		0
904		1
905		0
906		0
907		0
908		0
909		0
910		0
911		0
912		0
913		0
914		1
915		0
916		1
917		1
918		1
919		0
920		0
921		2
922		1
923		1
924		4
925		0
926		0
927		1
928		2
929		2
930		1
931		1
932		2
933		1
934		1
935		0
936		1
937		1
938		0
939		1
940		1
941		0
942		0
943		1
944		1
945		1
946		1
947		0
948		0
949		0
950		0
951		2
952		1
953		2
954		0
955		0
956		0
957		0
958		0
959		1
960		1
961		1
962		1
963		0
964		1
965		1
966		1
967		0
968		0
969		0
970		1
971		1
972		1
973		0
974		1
975		1
976		0
977		0
978		2
979		2
980		1
981		0
982		0
983		0
984		1
985		3
986		0
987		1
988		0
989		0
990		1
991		1
992		1
993		1
994		0
995		1
996		2
997		1
998		1
999		1
1000		0
1001		0
1002		0
1003		0
1004		2
1005		0
1006		0
1007		1
1008		1
1009		0
1010		0
1011		0
1012		1
1013		0
1014		0
1015		1
1016		0
1017		3
1018		1
1019		0
1020		0
1021		0
1022		3
1023		3
