Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.76
Start Time:	March 27, 2025, 04:03:36
End Time:	March 27, 2025, 04:05:16
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		15
471		13
472		23
473		13
474		29
475		17
476		16
477		16
478		20
479		18
480		11
481		18
482		18
483		12
484		16
485		9
486		17
487		14
488		9
489		14
490		15
491		8
492		7
493		17
494		14
495		18
496		15
497		15
498		18
499		9
500		4
501		9
502		10
503		10
504		8
505		16
506		14
507		13
508		12
509		13
510		6
511		6
512		10
513		12
514		8
515		14
516		7
517		7
518		7
519		14
520		10
521		14
522		11
523		12
524		9
525		8
526		6
527		12
528		11
529		9
530		14
531		10
532		8
533		11
534		5
535		9
536		8
537		9
538		7
539		7
540		6
541		8
542		10
543		7
544		11
545		9
546		5
547		1
548		7
549		8
550		7
551		8
552		5
553		6
554		2
555		5
556		8
557		6
558		1
559		5
560		4
561		3
562		9
563		4
564		4
565		8
566		10
567		1
568		5
569		2
570		3
571		3
572		5
573		10
574		2
575		7
576		8
577		4
578		4
579		6
580		7
581		7
582		2
583		7
584		4
585		4
586		5
587		10
588		7
589		0
590		4
591		7
592		8
593		8
594		6
595		7
596		9
597		6
598		4
599		5
600		8
601		7
602		9
603		12
604		5
605		4
606		21
607		9
608		13
609		8
610		15
611		10
612		8
613		23
614		12
615		10
616		13
617		17
618		23
619		18
620		28
621		21
622		21
623		28
624		29
625		23
626		27
627		31
628		44
629		35
630		31
631		43
632		39
633		38
634		54
635		33
636		60
637		60
638		57
639		48
640		65
641		56
642		51
643		66
644		67
645		83
646		69
647		77
648		71
649		74
650		79
651		78
652		87
653		101
654		121
655		73
656		100
657		78
658		99
659		105
660		109
661		101
662		92
663		94
664		82
665		119
666		101
667		89
668		74
669		80
670		114
671		91
672		105
673		100
674		83
675		74
676		86
677		79
678		73
679		80
680		73
681		68
682		62
683		75
684		59
685		38
686		53
687		60
688		48
689		43
690		40
691		45
692		35
693		30
694		36
695		37
696		29
697		31
698		26
699		30
700		24
701		24
702		12
703		16
704		26
705		21
706		14
707		8
708		15
709		13
710		8
711		7
712		8
713		8
714		4
715		6
716		6
717		2
718		8
719		7
720		1
721		2
722		2
723		5
724		3
725		4
726		1
727		5
728		2
729		1
730		1
731		3
732		4
733		2
734		0
735		1
736		1
737		2
738		0
739		3
740		0
741		0
742		0
743		0
744		1
745		0
746		3
747		0
748		1
749		0
750		1
751		0
752		0
753		2
754		2
755		1
756		0
757		0
758		1
759		2
760		0
761		1
762		3
763		2
764		0
765		1
766		2
767		3
768		2
769		1
770		0
771		2
772		1
773		2
774		1
775		0
776		0
777		1
778		0
779		0
780		2
781		0
782		1
783		2
784		0
785		1
786		2
787		3
788		1
789		2
790		0
791		1
792		3
793		0
794		0
795		1
796		0
797		0
798		1
799		1
800		0
801		0
802		0
803		1
804		0
805		1
806		2
807		1
808		2
809		2
810		2
811		0
812		2
813		0
814		2
815		1
816		0
817		0
818		0
819		0
820		0
821		1
822		2
823		1
824		2
825		1
826		1
827		2
828		1
829		2
830		0
831		2
832		1
833		1
834		2
835		3
836		2
837		2
838		2
839		1
840		1
841		0
842		2
843		2
844		0
845		1
846		0
847		2
848		0
849		1
850		0
851		1
852		1
853		0
854		1
855		1
856		1
857		1
858		0
859		1
860		1
861		0
862		0
863		0
864		1
865		0
866		0
867		0
868		2
869		0
870		2
871		1
872		3
873		4
874		1
875		2
876		1
877		1
878		3
879		0
880		0
881		2
882		0
883		2
884		0
885		0
886		0
887		1
888		0
889		2
890		0
891		0
892		0
893		0
894		0
895		1
896		2
897		1
898		2
899		2
900		0
901		0
902		0
903		0
904		1
905		0
906		1
907		1
908		1
909		0
910		2
911		1
912		0
913		2
914		0
915		1
916		0
917		0
918		0
919		0
920		0
921		2
922		0
923		0
924		1
925		1
926		2
927		1
928		0
929		3
930		0
931		1
932		0
933		0
934		0
935		0
936		0
937		0
938		2
939		0
940		0
941		1
942		1
943		1
944		3
945		0
946		0
947		1
948		0
949		0
950		0
951		0
952		1
953		1
954		0
955		1
956		1
957		0
958		0
959		0
960		1
961		0
962		1
963		1
964		0
965		1
966		0
967		0
968		1
969		0
970		0
971		2
972		1
973		1
974		2
975		0
976		0
977		1
978		1
979		0
980		0
981		2
982		0
983		2
984		0
985		0
986		3
987		0
988		1
989		1
990		0
991		1
992		0
993		0
994		0
995		0
996		0
997		2
998		3
999		0
1000		0
1001		1
1002		0
1003		1
1004		1
1005		1
1006		2
1007		1
1008		4
1009		0
1010		1
1011		0
1012		1
1013		0
1014		2
1015		0
1016		1
1017		0
1018		1
1019		0
1020		1
1021		1
1022		1
1023		1
