Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.50
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.78
Start Time:	March 27, 2025, 04:07:28
End Time:	March 27, 2025, 04:09:08
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		14
471		18
472		17
473		12
474		14
475		16
476		13
477		8
478		13
479		12
480		19
481		15
482		14
483		16
484		13
485		17
486		9
487		9
488		14
489		11
490		16
491		14
492		12
493		14
494		7
495		9
496		17
497		12
498		7
499		13
500		5
501		9
502		7
503		12
504		11
505		8
506		10
507		17
508		15
509		8
510		6
511		13
512		5
513		16
514		10
515		15
516		14
517		11
518		9
519		8
520		12
521		10
522		10
523		14
524		7
525		10
526		9
527		14
528		13
529		12
530		11
531		8
532		10
533		6
534		11
535		10
536		17
537		7
538		12
539		8
540		4
541		5
542		6
543		2
544		7
545		9
546		6
547		7
548		9
549		6
550		6
551		11
552		3
553		4
554		4
555		7
556		6
557		11
558		5
559		4
560		5
561		7
562		4
563		4
564		7
565		4
566		7
567		6
568		5
569		4
570		1
571		8
572		8
573		2
574		5
575		3
576		3
577		7
578		8
579		4
580		8
581		5
582		9
583		7
584		5
585		10
586		3
587		5
588		7
589		14
590		10
591		5
592		7
593		6
594		7
595		6
596		4
597		9
598		7
599		9
600		12
601		8
602		7
603		6
604		13
605		4
606		19
607		8
608		10
609		11
610		15
611		6
612		12
613		8
614		12
615		9
616		11
617		17
618		18
619		13
620		20
621		23
622		22
623		19
624		22
625		27
626		19
627		30
628		36
629		29
630		31
631		32
632		40
633		49
634		37
635		42
636		48
637		41
638		49
639		46
640		59
641		47
642		57
643		55
644		79
645		62
646		66
647		70
648		76
649		71
650		74
651		79
652		70
653		70
654		72
655		85
656		78
657		77
658		77
659		86
660		66
661		68
662		70
663		91
664		76
665		93
666		84
667		77
668		81
669		64
670		75
671		82
672		69
673		61
674		66
675		63
676		67
677		56
678		54
679		52
680		41
681		54
682		63
683		63
684		45
685		37
686		54
687		39
688		36
689		33
690		33
691		35
692		28
693		35
694		21
695		24
696		24
697		32
698		20
699		18
700		16
701		24
702		13
703		17
704		8
705		12
706		7
707		9
708		12
709		6
710		10
711		8
712		10
713		5
714		5
715		5
716		8
717		2
718		4
719		4
720		6
721		5
722		4
723		3
724		2
725		0
726		2
727		1
728		1
729		2
730		1
731		1
732		0
733		1
734		3
735		2
736		1
737		2
738		2
739		0
740		1
741		2
742		1
743		2
744		0
745		2
746		1
747		0
748		1
749		2
750		3
751		1
752		0
753		1
754		1
755		0
756		6
757		0
758		2
759		2
760		1
761		0
762		2
763		1
764		4
765		1
766		1
767		2
768		0
769		0
770		0
771		1
772		1
773		1
774		0
775		0
776		2
777		1
778		0
779		2
780		0
781		0
782		1
783		0
784		2
785		1
786		0
787		1
788		1
789		0
790		1
791		0
792		2
793		0
794		1
795		1
796		1
797		0
798		1
799		1
800		1
801		0
802		1
803		1
804		2
805		1
806		1
807		1
808		2
809		3
810		3
811		0
812		0
813		0
814		0
815		0
816		2
817		1
818		0
819		1
820		1
821		0
822		2
823		1
824		0
825		3
826		1
827		0
828		1
829		1
830		1
831		0
832		0
833		0
834		1
835		1
836		0
837		0
838		1
839		0
840		3
841		0
842		1
843		1
844		0
845		1
846		0
847		5
848		0
849		1
850		4
851		1
852		0
853		1
854		0
855		0
856		0
857		1
858		0
859		0
860		0
861		2
862		1
863		0
864		1
865		0
866		2
867		1
868		1
869		0
870		2
871		0
872		2
873		0
874		2
875		2
876		1
877		0
878		0
879		1
880		0
881		1
882		0
883		1
884		1
885		3
886		1
887		0
888		0
889		0
890		0
891		0
892		0
893		0
894		1
895		1
896		2
897		1
898		0
899		1
900		0
901		3
902		0
903		0
904		0
905		1
906		0
907		1
908		0
909		1
910		1
911		0
912		0
913		1
914		0
915		0
916		2
917		0
918		2
919		1
920		0
921		0
922		0
923		1
924		0
925		2
926		0
927		0
928		0
929		1
930		0
931		1
932		2
933		1
934		0
935		0
936		0
937		0
938		0
939		0
940		0
941		0
942		0
943		1
944		1
945		0
946		0
947		0
948		0
949		0
950		0
951		0
952		2
953		1
954		1
955		0
956		3
957		1
958		0
959		0
960		0
961		1
962		1
963		2
964		0
965		0
966		0
967		2
968		1
969		0
970		2
971		0
972		0
973		1
974		0
975		0
976		0
977		0
978		1
979		0
980		0
981		0
982		1
983		1
984		0
985		0
986		1
987		3
988		1
989		2
990		3
991		0
992		1
993		1
994		1
995		0
996		0
997		1
998		0
999		0
1000		2
1001		1
1002		0
1003		0
1004		0
1005		2
1006		0
1007		1
1008		0
1009		2
1010		1
1011		0
1012		1
1013		1
1014		1
1015		0
1016		0
1017		0
1018		0
1019		2
1020		1
1021		1
1022		0
1023		0
