Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.80
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.3
Start Time:	March 27, 2025, 02:46:24
End Time:	March 27, 2025, 02:48:04
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		29
471		28
472		22
473		18
474		32
475		29
476		22
477		19
478		23
479		25
480		23
481		35
482		29
483		34
484		30
485		27
486		32
487		30
488		27
489		32
490		36
491		34
492		26
493		31
494		22
495		28
496		29
497		29
498		33
499		27
500		32
501		22
502		28
503		28
504		26
505		33
506		15
507		28
508		37
509		30
510		24
511		27
512		17
513		27
514		23
515		28
516		21
517		26
518		25
519		24
520		24
521		32
522		27
523		29
524		25
525		16
526		26
527		24
528		21
529		29
530		23
531		27
532		32
533		29
534		24
535		30
536		19
537		23
538		26
539		18
540		23
541		22
542		25
543		32
544		42
545		28
546		32
547		33
548		18
549		25
550		23
551		21
552		26
553		23
554		40
555		35
556		27
557		28
558		25
559		35
560		39
561		33
562		33
563		36
564		27
565		31
566		30
567		23
568		35
569		34
570		29
571		30
572		27
573		34
574		30
575		25
576		30
577		36
578		26
579		24
580		29
581		25
582		26
583		30
584		42
585		31
586		41
587		33
588		28
589		32
590		23
591		28
592		32
593		49
594		33
595		43
596		35
597		29
598		35
599		30
600		25
601		24
602		29
603		36
604		42
605		31
606		28
607		38
608		31
609		35
610		36
611		46
612		27
613		35
614		27
615		35
616		23
617		34
618		34
619		31
620		40
621		40
622		33
623		33
624		23
625		32
626		36
627		31
628		43
629		43
630		32
631		26
632		34
633		29
634		24
635		27
636		39
637		26
638		34
639		30
640		27
641		28
642		24
643		17
644		33
645		29
646		19
647		22
648		26
649		21
650		18
651		16
652		17
653		10
654		18
655		24
656		17
657		13
658		18
659		27
660		24
661		15
662		14
663		17
664		11
665		16
666		17
667		10
668		13
669		14
670		14
671		9
672		8
673		9
674		22
675		7
676		12
677		12
678		3
679		8
680		8
681		8
682		9
683		9
684		11
685		8
686		4
687		7
688		8
689		15
690		7
691		8
692		6
693		9
694		16
695		14
696		5
697		9
698		6
699		8
700		2
701		6
702		6
703		2
704		10
705		9
706		7
707		8
708		2
709		9
710		4
711		5
712		4
713		7
714		4
715		11
716		1
717		4
718		3
719		5
720		4
721		6
722		6
723		5
724		10
725		4
726		5
727		5
728		7
729		5
730		8
731		5
732		7
733		6
734		4
735		5
736		10
737		9
738		6
739		8
740		5
741		5
742		6
743		8
744		9
745		15
746		10
747		13
748		5
749		14
750		10
751		14
752		21
753		15
754		18
755		12
756		21
757		24
758		31
759		27
760		25
761		24
762		23
763		40
764		34
765		35
766		38
767		40
768		42
769		33
770		45
771		53
772		43
773		39
774		46
775		56
776		47
777		56
778		44
779		59
780		58
781		57
782		69
783		73
784		52
785		74
786		63
787		58
788		76
789		84
790		79
791		73
792		86
793		67
794		72
795		84
796		85
797		76
798		62
799		74
800		84
801		70
802		60
803		71
804		69
805		58
806		67
807		60
808		65
809		52
810		57
811		49
812		42
813		48
814		49
815		37
816		34
817		44
818		40
819		48
820		29
821		23
822		27
823		36
824		22
825		27
826		25
827		14
828		16
829		17
830		14
831		17
832		17
833		11
834		4
835		13
836		7
837		10
838		8
839		7
840		1
841		5
842		4
843		6
844		3
845		3
846		4
847		1
848		3
849		2
850		3
851		2
852		2
853		0
854		2
855		3
856		0
857		1
858		2
859		0
860		1
861		0
862		0
863		1
864		1
865		0
866		0
867		0
868		0
869		0
870		0
871		0
872		1
873		0
874		0
875		1
876		2
877		1
878		1
879		1
880		0
881		0
882		0
883		0
884		0
885		1
886		1
887		0
888		0
889		0
890		1
891		1
892		0
893		0
894		0
895		0
896		2
897		0
898		0
899		2
900		1
901		0
902		2
903		1
904		0
905		1
906		2
907		1
908		0
909		1
910		0
911		0
912		1
913		1
914		1
915		1
916		1
917		1
918		0
919		0
920		0
921		1
922		1
923		0
924		1
925		1
926		1
927		0
928		1
929		0
930		0
931		0
932		0
933		0
934		0
935		0
936		1
937		0
938		0
939		0
940		0
941		0
942		2
943		0
944		0
945		0
946		0
947		1
948		0
949		1
950		1
951		0
952		1
953		1
954		0
955		0
956		1
957		0
958		0
959		1
960		0
961		0
962		0
963		0
964		0
965		0
966		2
967		0
968		1
969		0
970		0
971		0
972		0
973		0
974		0
975		1
976		0
977		0
978		0
979		0
980		0
981		0
982		0
983		1
984		0
985		0
986		0
987		0
988		0
989		0
990		0
991		0
992		0
993		0
994		0
995		0
996		0
997		0
998		1
999		0
1000		0
1001		0
1002		0
1003		0
1004		0
1005		0
1006		0
1007		0
1008		0
1009		0
1010		0
1011		0
1012		0
1013		1
1014		0
1015		1
1016		0
1017		0
1018		0
1019		0
1020		0
1021		0
1022		0
1023		0
