Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.80
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.15
Start Time:	March 27, 2025, 03:02:19
End Time:	March 27, 2025, 03:03:59
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		33
471		20
472		29
473		27
474		28
475		26
476		23
477		42
478		31
479		27
480		29
481		36
482		32
483		27
484		26
485		31
486		20
487		20
488		20
489		38
490		35
491		30
492		32
493		30
494		28
495		31
496		29
497		32
498		25
499		35
500		28
501		30
502		33
503		31
504		35
505		26
506		31
507		33
508		30
509		36
510		28
511		40
512		29
513		25
514		30
515		38
516		31
517		46
518		33
519		26
520		29
521		25
522		36
523		31
524		41
525		30
526		31
527		32
528		38
529		45
530		32
531		32
532		32
533		38
534		28
535		30
536		35
537		36
538		27
539		28
540		33
541		29
542		33
543		38
544		34
545		23
546		38
547		30
548		36
549		30
550		34
551		29
552		30
553		39
554		29
555		38
556		37
557		31
558		21
559		31
560		28
561		28
562		30
563		29
564		40
565		34
566		41
567		32
568		35
569		27
570		34
571		45
572		42
573		32
574		33
575		34
576		39
577		28
578		32
579		39
580		43
581		35
582		40
583		40
584		42
585		45
586		42
587		35
588		32
589		24
590		28
591		38
592		31
593		33
594		38
595		39
596		38
597		43
598		29
599		34
600		25
601		34
602		37
603		46
604		32
605		45
606		40
607		38
608		35
609		47
610		42
611		40
612		40
613		36
614		34
615		43
616		32
617		43
618		35
619		45
620		35
621		43
622		28
623		30
624		32
625		43
626		42
627		39
628		54
629		34
630		39
631		32
632		43
633		31
634		27
635		34
636		43
637		37
638		35
639		30
640		37
641		28
642		35
643		31
644		26
645		23
646		29
647		27
648		29
649		34
650		26
651		23
652		32
653		24
654		18
655		30
656		23
657		23
658		23
659		23
660		24
661		24
662		17
663		16
664		17
665		20
666		21
667		17
668		17
669		15
670		14
671		15
672		11
673		14
674		14
675		16
676		9
677		15
678		13
679		12
680		6
681		7
682		7
683		12
684		7
685		13
686		8
687		10
688		13
689		8
690		17
691		8
692		5
693		7
694		9
695		11
696		4
697		4
698		7
699		11
700		6
701		6
702		7
703		3
704		6
705		5
706		4
707		4
708		2
709		2
710		4
711		4
712		4
713		5
714		2
715		4
716		10
717		3
718		3
719		5
720		5
721		6
722		1
723		7
724		2
725		3
726		2
727		5
728		2
729		7
730		2
731		4
732		3
733		4
734		5
735		8
736		4
737		6
738		4
739		8
740		3
741		7
742		7
743		12
744		8
745		10
746		6
747		9
748		8
749		14
750		15
751		12
752		17
753		13
754		21
755		19
756		15
757		26
758		22
759		27
760		34
761		36
762		32
763		33
764		34
765		45
766		46
767		52
768		49
769		37
770		58
771		48
772		55
773		56
774		68
775		67
776		69
777		68
778		61
779		65
780		72
781		84
782		79
783		78
784		94
785		76
786		77
787		71
788		75
789		99
790		97
791		90
792		91
793		86
794		93
795		91
796		86
797		82
798		91
799		80
800		85
801		97
802		92
803		75
804		82
805		81
806		82
807		66
808		72
809		57
810		61
811		59
812		55
813		50
814		64
815		48
816		54
817		39
818		43
819		47
820		45
821		42
822		25
823		27
824		36
825		34
826		28
827		19
828		26
829		17
830		18
831		22
832		15
833		15
834		10
835		11
836		9
837		5
838		7
839		5
840		8
841		14
842		10
843		9
844		2
845		4
846		6
847		6
848		2
849		3
850		0
851		2
852		4
853		0
854		5
855		2
856		1
857		0
858		2
859		0
860		0
861		0
862		2
863		1
864		0
865		0
866		0
867		0
868		1
869		0
870		1
871		0
872		1
873		1
874		0
875		0
876		0
877		0
878		1
879		2
880		0
881		0
882		0
883		1
884		1
885		1
886		0
887		0
888		0
889		0
890		0
891		2
892		0
893		2
894		0
895		0
896		1
897		0
898		2
899		1
900		1
901		2
902		2
903		0
904		1
905		0
906		1
907		1
908		0
909		1
910		0
911		0
912		1
913		0
914		0
915		0
916		0
917		1
918		1
919		0
920		1
921		0
922		1
923		0
924		1
925		1
926		2
927		1
928		0
929		1
930		0
931		1
932		0
933		0
934		1
935		1
936		0
937		1
938		0
939		0
940		0
941		0
942		0
943		0
944		0
945		0
946		1
947		0
948		1
949		1
950		0
951		0
952		1
953		1
954		0
955		0
956		0
957		1
958		0
959		0
960		0
961		0
962		0
963		1
964		0
965		1
966		0
967		1
968		0
969		0
970		0
971		0
972		0
973		1
974		0
975		0
976		0
977		0
978		0
979		0
980		0
981		0
982		0
983		0
984		0
985		0
986		1
987		0
988		0
989		1
990		0
991		0
992		0
993		0
994		0
995		0
996		0
997		0
998		0
999		0
1000		0
1001		0
1002		0
1003		0
1004		0
1005		0
1006		0
1007		1
1008		1
1009		0
1010		0
1011		1
1012		0
1013		0
1014		0
1015		0
1016		0
1017		0
1018		0
1019		0
1020		0
1021		0
1022		0
1023		0
