Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.80
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.18
Start Time:	March 27, 2025, 02:37:16
End Time:	March 27, 2025, 02:38:56
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		35
471		29
472		27
473		29
474		31
475		25
476		28
477		19
478		26
479		28
480		20
481		23
482		31
483		32
484		25
485		34
486		30
487		31
488		41
489		35
490		29
491		25
492		31
493		35
494		26
495		34
496		51
497		25
498		26
499		24
500		32
501		28
502		28
503		29
504		29
505		42
506		31
507		28
508		28
509		21
510		30
511		32
512		34
513		27
514		26
515		27
516		32
517		28
518		30
519		35
520		22
521		30
522		33
523		22
524		35
525		28
526		26
527		42
528		41
529		31
530		25
531		27
532		41
533		23
534		32
535		34
536		27
537		27
538		29
539		34
540		36
541		34
542		28
543		23
544		31
545		34
546		37
547		28
548		22
549		42
550		35
551		37
552		29
553		30
554		45
555		27
556		26
557		31
558		39
559		30
560		33
561		31
562		31
563		34
564		38
565		26
566		42
567		31
568		38
569		46
570		28
571		27
572		31
573		42
574		51
575		36
576		26
577		36
578		46
579		34
580		32
581		37
582		39
583		37
584		36
585		30
586		33
587		33
588		41
589		30
590		38
591		33
592		50
593		44
594		47
595		31
596		41
597		31
598		45
599		35
600		24
601		34
602		40
603		37
604		33
605		35
606		46
607		36
608		31
609		39
610		41
611		46
612		46
613		47
614		31
615		50
616		40
617		36
618		37
619		44
620		38
621		40
622		37
623		49
624		48
625		35
626		44
627		46
628		36
629		45
630		31
631		32
632		33
633		42
634		47
635		43
636		43
637		53
638		27
639		39
640		27
641		34
642		36
643		25
644		20
645		34
646		30
647		33
648		30
649		30
650		27
651		29
652		35
653		19
654		28
655		24
656		27
657		19
658		20
659		22
660		20
661		25
662		18
663		15
664		18
665		18
666		11
667		15
668		9
669		15
670		11
671		13
672		10
673		13
674		19
675		15
676		15
677		12
678		12
679		10
680		11
681		8
682		8
683		12
684		6
685		11
686		9
687		13
688		10
689		6
690		11
691		10
692		3
693		9
694		14
695		13
696		7
697		7
698		10
699		6
700		1
701		9
702		4
703		7
704		5
705		3
706		4
707		14
708		3
709		4
710		4
711		7
712		9
713		5
714		2
715		6
716		4
717		0
718		5
719		4
720		2
721		5
722		3
723		5
724		9
725		7
726		3
727		6
728		5
729		9
730		1
731		5
732		2
733		5
734		8
735		1
736		2
737		5
738		5
739		8
740		7
741		5
742		4
743		5
744		9
745		8
746		10
747		9
748		8
749		9
750		7
751		5
752		11
753		21
754		22
755		8
756		15
757		18
758		29
759		25
760		21
761		29
762		19
763		36
764		37
765		29
766		39
767		32
768		41
769		41
770		52
771		54
772		53
773		51
774		63
775		68
776		64
777		64
778		63
779		82
780		68
781		73
782		71
783		58
784		86
785		72
786		89
787		87
788		81
789		98
790		93
791		87
792		83
793		101
794		87
795		81
796		92
797		90
798		100
799		81
800		84
801		71
802		94
803		86
804		73
805		77
806		91
807		78
808		74
809		78
810		68
811		59
812		70
813		52
814		54
815		47
816		49
817		62
818		49
819		50
820		39
821		47
822		35
823		28
824		30
825		28
826		31
827		34
828		30
829		38
830		23
831		15
832		22
833		11
834		16
835		13
836		9
837		6
838		9
839		13
840		8
841		8
842		9
843		8
844		3
845		3
846		6
847		2
848		5
849		3
850		3
851		4
852		2
853		1
854		4
855		1
856		0
857		1
858		1
859		1
860		0
861		1
862		1
863		0
864		0
865		0
866		0
867		1
868		1
869		1
870		1
871		1
872		2
873		1
874		0
875		1
876		1
877		4
878		2
879		0
880		2
881		0
882		1
883		1
884		0
885		1
886		0
887		1
888		0
889		0
890		0
891		0
892		1
893		1
894		1
895		0
896		2
897		0
898		0
899		0
900		2
901		1
902		1
903		0
904		1
905		0
906		0
907		0
908		0
909		0
910		0
911		0
912		1
913		0
914		2
915		0
916		1
917		1
918		2
919		0
920		0
921		1
922		0
923		0
924		0
925		0
926		1
927		2
928		0
929		1
930		0
931		0
932		2
933		0
934		0
935		1
936		0
937		0
938		5
939		0
940		1
941		0
942		0
943		1
944		0
945		0
946		0
947		0
948		1
949		0
950		0
951		1
952		1
953		0
954		0
955		1
956		1
957		0
958		0
959		0
960		0
961		0
962		1
963		0
964		1
965		0
966		0
967		1
968		0
969		0
970		0
971		0
972		0
973		0
974		1
975		0
976		0
977		0
978		0
979		2
980		1
981		0
982		0
983		0
984		2
985		0
986		1
987		1
988		0
989		0
990		1
991		0
992		0
993		0
994		0
995		0
996		0
997		0
998		0
999		0
1000		1
1001		0
1002		0
1003		0
1004		0
1005		0
1006		0
1007		0
1008		1
1009		0
1010		0
1011		0
1012		0
1013		0
1014		0
1015		0
1016		0
1017		1
1018		0
1019		0
1020		1
1021		1
1022		0
1023		0
