Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	2
Fine Gain:	1.80
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.24
Start Time:	March 27, 2025, 02:43:50
End Time:	March 27, 2025, 02:45:30
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		30
471		31
472		28
473		26
474		32
475		27
476		30
477		23
478		42
479		34
480		26
481		22
482		25
483		27
484		23
485		27
486		27
487		19
488		35
489		31
490		29
491		17
492		25
493		33
494		26
495		29
496		23
497		28
498		18
499		35
500		30
501		19
502		29
503		36
504		25
505		31
506		30
507		31
508		34
509		37
510		24
511		34
512		24
513		27
514		24
515		19
516		29
517		33
518		21
519		36
520		29
521		19
522		27
523		31
524		27
525		22
526		19
527		31
528		30
529		30
530		26
531		35
532		27
533		36
534		31
535		25
536		27
537		27
538		43
539		29
540		37
541		24
542		19
543		28
544		32
545		34
546		27
547		25
548		20
549		25
550		31
551		19
552		27
553		29
554		27
555		23
556		27
557		22
558		28
559		31
560		26
561		33
562		45
563		30
564		30
565		31
566		33
567		22
568		26
569		36
570		38
571		41
572		30
573		27
574		32
575		39
576		31
577		28
578		31
579		31
580		31
581		30
582		46
583		37
584		34
585		28
586		31
587		27
588		40
589		33
590		33
591		38
592		44
593		27
594		47
595		30
596		33
597		33
598		28
599		28
600		34
601		40
602		31
603		32
604		38
605		35
606		29
607		38
608		39
609		35
610		37
611		47
612		31
613		41
614		42
615		43
616		33
617		45
618		39
619		45
620		28
621		33
622		26
623		32
624		37
625		39
626		43
627		43
628		34
629		26
630		33
631		40
632		35
633		38
634		36
635		32
636		39
637		35
638		29
639		23
640		32
641		24
642		27
643		27
644		30
645		17
646		30
647		37
648		28
649		38
650		15
651		18
652		29
653		19
654		16
655		25
656		17
657		21
658		24
659		13
660		23
661		18
662		15
663		24
664		19
665		21
666		19
667		17
668		14
669		18
670		15
671		18
672		11
673		9
674		20
675		12
676		17
677		9
678		13
679		12
680		10
681		10
682		12
683		3
684		12
685		7
686		8
687		6
688		9
689		14
690		10
691		7
692		12
693		7
694		6
695		5
696		5
697		4
698		9
699		3
700		10
701		4
702		6
703		3
704		4
705		11
706		5
707		8
708		8
709		6
710		6
711		4
712		7
713		7
714		8
715		2
716		6
717		2
718		2
719		4
720		4
721		3
722		2
723		9
724		2
725		7
726		7
727		4
728		4
729		5
730		4
731		4
732		3
733		6
734		7
735		2
736		5
737		10
738		9
739		6
740		7
741		3
742		13
743		11
744		7
745		5
746		8
747		6
748		12
749		17
750		7
751		14
752		12
753		18
754		19
755		4
756		20
757		28
758		31
759		21
760		17
761		32
762		30
763		34
764		35
765		31
766		37
767		34
768		45
769		34
770		50
771		44
772		57
773		55
774		53
775		47
776		62
777		65
778		58
779		66
780		62
781		52
782		61
783		69
784		76
785		88
786		76
787		84
788		76
789		73
790		72
791		72
792		67
793		71
794		81
795		82
796		84
797		80
798		82
799		63
800		84
801		70
802		67
803		69
804		91
805		59
806		64
807		62
808		51
809		64
810		81
811		58
812		59
813		65
814		52
815		55
816		54
817		53
818		32
819		40
820		38
821		30
822		39
823		37
824		19
825		33
826		31
827		27
828		17
829		19
830		15
831		25
832		22
833		14
834		15
835		15
836		10
837		7
838		6
839		8
840		10
841		3
842		6
843		6
844		6
845		4
846		3
847		4
848		2
849		2
850		4
851		1
852		0
853		2
854		2
855		3
856		2
857		3
858		1
859		1
860		0
861		1
862		1
863		1
864		1
865		1
866		1
867		1
868		0
869		0
870		0
871		0
872		0
873		2
874		0
875		3
876		0
877		1
878		1
879		2
880		1
881		0
882		0
883		0
884		0
885		1
886		0
887		1
888		0
889		0
890		0
891		0
892		0
893		0
894		1
895		0
896		0
897		0
898		1
899		3
900		1
901		1
902		1
903		1
904		1
905		0
906		1
907		2
908		0
909		1
910		1
911		0
912		2
913		1
914		1
915		0
916		0
917		1
918		1
919		2
920		2
921		0
922		1
923		0
924		0
925		1
926		0
927		0
928		0
929		0
930		2
931		0
932		2
933		1
934		0
935		1
936		1
937		0
938		2
939		0
940		0
941		1
942		0
943		0
944		1
945		1
946		0
947		0
948		0
949		0
950		0
951		0
952		0
953		0
954		0
955		0
956		0
957		0
958		0
959		0
960		0
961		0
962		0
963		0
964		0
965		1
966		0
967		0
968		0
969		1
970		0
971		0
972		1
973		0
974		0
975		0
976		1
977		0
978		0
979		0
980		1
981		0
982		0
983		0
984		0
985		0
986		1
987		0
988		0
989		0
990		0
991		1
992		0
993		1
994		0
995		0
996		0
997		0
998		0
999		0
1000		0
1001		1
1002		1
1003		1
1004		0
1005		0
1006		0
1007		0
1008		0
1009		0
1010		0
1011		0
1012		1
1013		0
1014		0
1015		0
1016		0
1017		0
1018		0
1019		0
1020		0
1021		0
1022		0
1023		0
