Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	32
Fine Gain:	1.70
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.22
Start Time:	March 27, 2025, 03:43:30
End Time:	March 27, 2025, 03:45:11
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		29
471		28
472		26
473		38
474		30
475		28
476		22
477		27
478		39
479		27
480		24
481		29
482		30
483		24
484		27
485		25
486		32
487		37
488		27
489		26
490		42
491		31
492		32
493		30
494		34
495		33
496		28
497		28
498		35
499		36
500		26
501		35
502		30
503		26
504		35
505		26
506		27
507		30
508		32
509		31
510		29
511		35
512		25
513		33
514		30
515		32
516		24
517		27
518		26
519		27
520		21
521		25
522		26
523		26
524		28
525		27
526		19
527		31
528		29
529		30
530		29
531		40
532		40
533		32
534		35
535		29
536		32
537		35
538		31
539		29
540		36
541		20
542		32
543		27
544		23
545		25
546		32
547		25
548		29
549		31
550		24
551		22
552		31
553		38
554		22
555		28
556		25
557		30
558		32
559		37
560		35
561		31
562		35
563		26
564		24
565		31
566		30
567		29
568		30
569		30
570		31
571		25
572		26
573		34
574		29
575		22
576		36
577		27
578		30
579		28
580		41
581		28
582		35
583		24
584		34
585		31
586		26
587		27
588		41
589		39
590		32
591		32
592		18
593		46
594		31
595		39
596		34
597		30
598		41
599		36
600		32
601		35
602		22
603		37
604		25
605		27
606		30
607		26
608		35
609		35
610		37
611		41
612		35
613		46
614		39
615		30
616		43
617		34
618		27
619		40
620		30
621		45
622		40
623		32
624		40
625		44
626		49
627		48
628		44
629		50
630		45
631		37
632		32
633		42
634		56
635		57
636		64
637		35
638		41
639		59
640		60
641		59
642		50
643		61
644		56
645		53
646		47
647		62
648		50
649		64
650		68
651		67
652		50
653		60
654		68
655		46
656		63
657		72
658		78
659		57
660		91
661		96
662		77
663		81
664		79
665		72
666		87
667		73
668		98
669		92
670		81
671		83
672		90
673		86
674		108
675		92
676		80
677		71
678		87
679		96
680		101
681		104
682		115
683		101
684		98
685		105
686		104
687		108
688		122
689		109
690		105
691		130
692		121
693		105
694		137
695		132
696		124
697		113
698		159
699		133
700		152
701		139
702		127
703		131
704		114
705		127
706		119
707		146
708		142
709		149
710		144
711		141
712		154
713		127
714		126
715		118
716		153
717		162
718		136
719		143
720		131
721		142
722		145
723		127
724		138
725		132
726		158
727		123
728		126
729		150
730		127
731		134
732		119
733		111
734		134
735		118
736		128
737		134
738		132
739		127
740		127
741		98
742		120
743		142
744		123
745		116
746		114
747		117
748		106
749		97
750		98
751		117
752		86
753		93
754		103
755		106
756		90
757		95
758		101
759		78
760		82
761		98
762		82
763		86
764		78
765		81
766		76
767		68
768		78
769		76
770		92
771		80
772		70
773		80
774		66
775		68
776		42
777		63
778		67
779		57
780		68
781		51
782		61
783		55
784		49
785		46
786		62
787		43
788		37
789		45
790		48
791		44
792		36
793		36
794		39
795		33
796		38
797		40
798		34
799		41
800		36
801		32
802		37
803		37
804		26
805		34
806		35
807		32
808		18
809		32
810		24
811		28
812		22
813		24
814		28
815		27
816		28
817		17
818		18
819		19
820		23
821		23
822		19
823		18
824		23
825		33
826		21
827		30
828		28
829		14
830		32
831		24
832		22
833		27
834		19
835		31
836		21
837		17
838		20
839		19
840		23
841		20
842		16
843		13
844		17
845		13
846		18
847		25
848		11
849		18
850		18
851		19
852		15
853		20
854		20
855		17
856		13
857		16
858		19
859		23
860		17
861		13
862		14
863		17
864		15
865		15
866		6
867		17
868		24
869		20
870		28
871		15
872		9
873		17
874		16
875		17
876		11
877		17
878		22
879		13
880		14
881		14
882		13
883		13
884		15
885		20
886		17
887		21
888		7
889		22
890		7
891		26
892		17
893		14
894		9
895		18
896		18
897		15
898		15
899		16
900		14
901		14
902		15
903		14
904		17
905		20
906		20
907		13
908		19
909		13
910		23
911		6
912		17
913		18
914		18
915		19
916		14
917		11
918		16
919		18
920		15
921		14
922		23
923		21
924		21
925		12
926		12
927		12
928		17
929		15
930		17
931		15
932		11
933		10
934		16
935		15
936		25
937		15
938		14
939		15
940		12
941		16
942		16
943		18
944		10
945		24
946		16
947		10
948		12
949		13
950		14
951		13
952		14
953		13
954		19
955		14
956		13
957		14
958		10
959		20
960		16
961		17
962		15
963		14
964		10
965		25
966		14
967		9
968		17
969		10
970		13
971		16
972		15
973		15
974		17
975		20
976		19
977		10
978		12
979		18
980		15
981		14
982		13
983		11
984		10
985		12
986		15
987		15
988		22
989		19
990		19
991		13
992		16
993		21
994		13
995		13
996		13
997		13
998		12
999		20
1000		16
1001		13
1002		10
1003		17
1004		16
1005		10
1006		10
1007		6
1008		17
1009		19
1010		15
1011		18
1012		15
1013		16
1014		17
1015		13
1016		13
1017		15
1018		15
1019		13
1020		12
1021		14
1022		9
1023		9
