Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	32
Fine Gain:	1.70
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	98.82
Start Time:	March 27, 2025, 03:33:57
End Time:	March 27, 2025, 03:35:37
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		32
471		33
472		35
473		46
474		26
475		31
476		32
477		30
478		25
479		22
480		38
481		38
482		33
483		42
484		37
485		33
486		35
487		27
488		30
489		28
490		33
491		33
492		41
493		53
494		47
495		32
496		32
497		29
498		39
499		32
500		39
501		34
502		33
503		36
504		37
505		40
506		46
507		40
508		46
509		36
510		26
511		28
512		35
513		29
514		30
515		27
516		26
517		29
518		41
519		34
520		29
521		31
522		29
523		41
524		35
525		37
526		35
527		30
528		33
529		38
530		24
531		27
532		25
533		33
534		22
535		29
536		25
537		32
538		38
539		35
540		34
541		48
542		37
543		29
544		31
545		32
546		44
547		22
548		29
549		26
550		28
551		41
552		29
553		40
554		37
555		28
556		22
557		34
558		31
559		38
560		30
561		36
562		23
563		39
564		31
565		33
566		34
567		35
568		25
569		35
570		38
571		34
572		38
573		33
574		33
575		43
576		23
577		44
578		37
579		28
580		30
581		34
582		35
583		42
584		32
585		25
586		43
587		28
588		35
589		28
590		30
591		42
592		25
593		30
594		33
595		31
596		37
597		44
598		37
599		40
600		40
601		40
602		50
603		38
604		43
605		37
606		31
607		35
608		33
609		37
610		44
611		37
612		39
613		42
614		38
615		40
616		37
617		38
618		48
619		43
620		47
621		58
622		52
623		49
624		50
625		36
626		43
627		58
628		46
629		58
630		52
631		54
632		45
633		55
634		42
635		63
636		71
637		58
638		59
639		55
640		60
641		50
642		65
643		51
644		52
645		50
646		62
647		83
648		54
649		65
650		69
651		82
652		85
653		78
654		88
655		66
656		71
657		94
658		76
659		82
660		90
661		92
662		97
663		88
664		97
665		93
666		84
667		116
668		99
669		109
670		86
671		108
672		111
673		117
674		102
675		118
676		123
677		125
678		129
679		93
680		125
681		102
682		105
683		129
684		136
685		123
686		121
687		141
688		128
689		133
690		138
691		157
692		141
693		132
694		157
695		141
696		125
697		134
698		128
699		143
700		153
701		149
702		131
703		156
704		166
705		158
706		157
707		156
708		174
709		154
710		180
711		138
712		185
713		172
714		153
715		181
716		184
717		173
718		170
719		169
720		160
721		157
722		164
723		152
724		174
725		166
726		163
727		208
728		152
729		159
730		140
731		166
732		163
733		178
734		177
735		132
736		152
737		149
738		155
739		147
740		128
741		138
742		148
743		152
744		128
745		129
746		137
747		140
748		133
749		127
750		129
751		112
752		127
753		112
754		94
755		125
756		116
757		109
758		113
759		106
760		105
761		97
762		90
763		85
764		101
765		93
766		89
767		86
768		76
769		94
770		100
771		88
772		71
773		80
774		83
775		75
776		73
777		80
778		81
779		70
780		64
781		76
782		67
783		59
784		42
785		64
786		51
787		53
788		61
789		46
790		58
791		45
792		45
793		49
794		36
795		37
796		62
797		39
798		38
799		45
800		39
801		46
802		44
803		50
804		32
805		46
806		40
807		34
808		45
809		32
810		42
811		32
812		32
813		32
814		24
815		26
816		34
817		21
818		20
819		30
820		36
821		20
822		22
823		14
824		28
825		28
826		25
827		21
828		17
829		26
830		30
831		21
832		22
833		17
834		28
835		17
836		14
837		21
838		16
839		18
840		16
841		20
842		19
843		15
844		26
845		20
846		24
847		15
848		26
849		17
850		12
851		21
852		19
853		24
854		17
855		20
856		21
857		22
858		20
859		12
860		23
861		21
862		13
863		26
864		29
865		18
866		16
867		23
868		20
869		13
870		16
871		20
872		21
873		18
874		23
875		12
876		17
877		18
878		14
879		16
880		20
881		15
882		19
883		18
884		22
885		23
886		14
887		21
888		15
889		12
890		16
891		26
892		14
893		14
894		18
895		16
896		14
897		20
898		20
899		18
900		18
901		23
902		12
903		12
904		14
905		14
906		17
907		7
908		11
909		9
910		12
911		16
912		17
913		18
914		17
915		13
916		12
917		13
918		22
919		20
920		17
921		19
922		11
923		18
924		11
925		8
926		16
927		14
928		18
929		20
930		21
931		12
932		19
933		17
934		11
935		10
936		13
937		14
938		20
939		24
940		18
941		15
942		12
943		12
944		10
945		20
946		14
947		18
948		22
949		14
950		13
951		13
952		12
953		13
954		11
955		13
956		16
957		13
958		18
959		11
960		12
961		21
962		25
963		13
964		17
965		16
966		8
967		11
968		18
969		15
970		22
971		23
972		20
973		17
974		11
975		17
976		16
977		16
978		17
979		12
980		12
981		22
982		21
983		14
984		12
985		16
986		24
987		13
988		17
989		19
990		13
991		13
992		16
993		14
994		15
995		16
996		21
997		8
998		12
999		19
1000		12
1001		12
1002		18
1003		18
1004		11
1005		18
1006		22
1007		10
1008		18
1009		17
1010		9
1011		15
1012		16
1013		10
1014		17
1015		11
1016		17
1017		18
1018		21
1019		14
1020		16
1021		12
1022		17
1023		17
