Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	32
Fine Gain:	1.70
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	98.91
Start Time:	March 27, 2025, 03:37:37
End Time:	March 27, 2025, 03:39:17
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		24
471		25
472		29
473		32
474		29
475		24
476		34
477		24
478		31
479		26
480		33
481		35
482		21
483		29
484		26
485		17
486		31
487		30
488		42
489		30
490		39
491		34
492		35
493		41
494		38
495		24
496		38
497		43
498		36
499		35
500		28
501		42
502		30
503		35
504		37
505		28
506		44
507		35
508		43
509		29
510		31
511		27
512		32
513		35
514		38
515		38
516		28
517		33
518		30
519		40
520		26
521		31
522		29
523		35
524		38
525		22
526		46
527		37
528		28
529		28
530		28
531		41
532		36
533		32
534		25
535		34
536		21
537		37
538		29
539		37
540		32
541		25
542		34
543		32
544		35
545		30
546		27
547		29
548		27
549		29
550		31
551		30
552		24
553		36
554		25
555		23
556		25
557		43
558		36
559		19
560		34
561		32
562		27
563		37
564		33
565		36
566		34
567		37
568		37
569		35
570		40
571		29
572		29
573		32
574		33
575		28
576		35
577		30
578		38
579		33
580		32
581		36
582		25
583		35
584		34
585		27
586		34
587		41
588		26
589		38
590		33
591		36
592		33
593		43
594		41
595		17
596		42
597		37
598		39
599		32
600		30
601		30
602		27
603		37
604		39
605		30
606		39
607		33
608		33
609		33
610		50
611		35
612		40
613		42
614		38
615		40
616		55
617		44
618		35
619		41
620		42
621		42
622		57
623		57
624		54
625		30
626		47
627		57
628		53
629		52
630		49
631		46
632		61
633		55
634		47
635		56
636		49
637		64
638		61
639		45
640		41
641		62
642		60
643		63
644		46
645		70
646		73
647		67
648		75
649		70
650		63
651		53
652		69
653		70
654		82
655		72
656		79
657		71
658		80
659		92
660		85
661		103
662		86
663		73
664		90
665		81
666		97
667		90
668		86
669		95
670		87
671		97
672		107
673		109
674		109
675		130
676		108
677		119
678		115
679		106
680		139
681		116
682		139
683		151
684		119
685		122
686		128
687		126
688		137
689		132
690		155
691		135
692		144
693		129
694		134
695		128
696		152
697		163
698		144
699		140
700		161
701		158
702		153
703		142
704		148
705		148
706		153
707		177
708		158
709		153
710		133
711		152
712		158
713		162
714		174
715		183
716		172
717		165
718		151
719		146
720		152
721		179
722		179
723		178
724		156
725		164
726		146
727		146
728		183
729		169
730		148
731		121
732		137
733		131
734		152
735		141
736		150
737		135
738		148
739		123
740		137
741		132
742		126
743		113
744		136
745		129
746		127
747		132
748		139
749		139
750		117
751		132
752		114
753		114
754		105
755		105
756		107
757		98
758		93
759		114
760		112
761		106
762		108
763		104
764		102
765		85
766		97
767		88
768		104
769		67
770		103
771		79
772		92
773		95
774		74
775		66
776		56
777		63
778		77
779		72
780		51
781		65
782		60
783		55
784		51
785		55
786		62
787		61
788		58
789		55
790		45
791		45
792		51
793		38
794		50
795		42
796		40
797		46
798		29
799		44
800		38
801		30
802		36
803		34
804		33
805		35
806		37
807		27
808		28
809		37
810		24
811		32
812		45
813		26
814		29
815		34
816		27
817		27
818		20
819		35
820		23
821		20
822		27
823		30
824		23
825		31
826		25
827		37
828		24
829		21
830		24
831		21
832		22
833		15
834		19
835		23
836		24
837		12
838		19
839		20
840		15
841		14
842		17
843		26
844		18
845		14
846		15
847		23
848		13
849		17
850		21
851		11
852		23
853		12
854		15
855		12
856		19
857		31
858		21
859		23
860		16
861		16
862		15
863		8
864		13
865		20
866		18
867		10
868		13
869		21
870		24
871		8
872		15
873		18
874		14
875		7
876		17
877		22
878		16
879		11
880		21
881		16
882		14
883		16
884		24
885		15
886		14
887		25
888		11
889		12
890		11
891		19
892		12
893		19
894		10
895		15
896		21
897		16
898		12
899		18
900		9
901		15
902		16
903		12
904		9
905		10
906		16
907		11
908		18
909		21
910		12
911		15
912		21
913		16
914		13
915		21
916		16
917		13
918		17
919		15
920		9
921		16
922		11
923		15
924		11
925		15
926		12
927		14
928		15
929		11
930		14
931		18
932		21
933		23
934		16
935		10
936		13
937		17
938		9
939		13
940		17
941		17
942		24
943		14
944		16
945		18
946		17
947		14
948		14
949		12
950		20
951		15
952		12
953		21
954		14
955		16
956		16
957		19
958		19
959		16
960		15
961		14
962		16
963		9
964		21
965		15
966		15
967		10
968		12
969		11
970		24
971		15
972		14
973		15
974		9
975		11
976		17
977		10
978		8
979		10
980		12
981		9
982		24
983		17
984		14
985		22
986		10
987		16
988		11
989		20
990		15
991		18
992		15
993		10
994		13
995		10
996		21
997		10
998		14
999		18
1000		15
1001		18
1002		14
1003		17
1004		23
1005		12
1006		17
1007		21
1008		12
1009		13
1010		12
1011		18
1012		14
1013		17
1014		24
1015		20
1016		18
1017		13
1018		16
1019		10
1020		12
1021		18
1022		14
1023		14
