Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.70
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.32
Start Time:	March 27, 2025, 03:27:19
End Time:	March 27, 2025, 03:28:59
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		26
471		26
472		29
473		36
474		36
475		35
476		20
477		37
478		42
479		32
480		34
481		25
482		40
483		37
484		35
485		30
486		26
487		42
488		30
489		33
490		28
491		21
492		34
493		28
494		34
495		34
496		36
497		34
498		20
499		30
500		33
501		27
502		32
503		25
504		32
505		19
506		31
507		21
508		28
509		25
510		30
511		23
512		30
513		36
514		24
515		21
516		20
517		25
518		30
519		23
520		33
521		31
522		25
523		30
524		26
525		27
526		25
527		25
528		24
529		19
530		32
531		19
532		13
533		22
534		30
535		21
536		19
537		14
538		29
539		14
540		23
541		22
542		22
543		20
544		18
545		26
546		19
547		25
548		24
549		25
550		12
551		14
552		23
553		19
554		16
555		21
556		20
557		27
558		23
559		21
560		18
561		17
562		22
563		26
564		23
565		26
566		27
567		19
568		28
569		32
570		24
571		23
572		27
573		29
574		27
575		24
576		24
577		35
578		25
579		36
580		32
581		43
582		37
583		27
584		38
585		38
586		30
587		32
588		32
589		39
590		31
591		39
592		40
593		38
594		40
595		30
596		32
597		47
598		53
599		38
600		42
601		41
602		51
603		53
604		39
605		37
606		33
607		40
608		43
609		38
610		51
611		43
612		50
613		53
614		53
615		38
616		62
617		48
618		55
619		60
620		61
621		47
622		45
623		56
624		56
625		57
626		49
627		54
628		70
629		60
630		53
631		72
632		59
633		54
634		62
635		53
636		55
637		58
638		74
639		66
640		62
641		61
642		42
643		61
644		60
645		74
646		54
647		76
648		69
649		80
650		61
651		71
652		79
653		71
654		69
655		66
656		79
657		69
658		64
659		78
660		67
661		70
662		62
663		71
664		81
665		81
666		83
667		75
668		63
669		76
670		67
671		81
672		76
673		93
674		75
675		82
676		83
677		68
678		82
679		78
680		64
681		86
682		80
683		60
684		51
685		47
686		72
687		67
688		68
689		66
690		68
691		66
692		56
693		53
694		67
695		72
696		59
697		55
698		73
699		71
700		61
701		65
702		66
703		47
704		54
705		53
706		64
707		66
708		42
709		65
710		44
711		74
712		57
713		47
714		53
715		43
716		58
717		49
718		51
719		47
720		50
721		49
722		37
723		54
724		41
725		45
726		45
727		36
728		44
729		45
730		52
731		49
732		52
733		47
734		45
735		50
736		44
737		60
738		71
739		62
740		63
741		57
742		71
743		69
744		65
745		66
746		89
747		80
748		91
749		81
750		74
751		100
752		84
753		74
754		91
755		75
756		87
757		99
758		121
759		88
760		92
761		105
762		105
763		110
764		111
765		123
766		95
767		117
768		132
769		115
770		127
771		139
772		107
773		120
774		114
775		113
776		128
777		156
778		131
779		154
780		127
781		159
782		149
783		151
784		145
785		158
786		152
787		148
788		139
789		145
790		170
791		134
792		155
793		148
794		158
795		147
796		157
797		168
798		164
799		127
800		159
801		132
802		150
803		134
804		132
805		153
806		139
807		148
808		133
809		144
810		140
811		114
812		133
813		126
814		142
815		141
816		123
817		114
818		107
819		118
820		113
821		135
822		97
823		110
824		102
825		116
826		98
827		91
828		96
829		113
830		96
831		83
832		108
833		93
834		86
835		89
836		64
837		59
838		89
839		64
840		60
841		73
842		65
843		69
844		74
845		69
846		58
847		61
848		66
849		59
850		47
851		61
852		49
853		51
854		43
855		48
856		40
857		47
858		39
859		38
860		37
861		28
862		49
863		38
864		32
865		29
866		33
867		26
868		36
869		25
870		28
871		35
872		20
873		27
874		24
875		29
876		24
877		22
878		18
879		20
880		29
881		19
882		17
883		18
884		20
885		20
886		25
887		18
888		15
889		13
890		19
891		13
892		16
893		16
894		12
895		9
896		11
897		12
898		16
899		7
900		12
901		11
902		14
903		9
904		11
905		9
906		6
907		13
908		5
909		8
910		11
911		7
912		11
913		9
914		8
915		9
916		4
917		5
918		10
919		11
920		8
921		3
922		7
923		2
924		4
925		6
926		5
927		4
928		7
929		6
930		4
931		4
932		3
933		7
934		3
935		3
936		3
937		4
938		2
939		1
940		3
941		4
942		2
943		1
944		2
945		1
946		1
947		3
948		0
949		2
950		3
951		1
952		2
953		4
954		1
955		3
956		4
957		4
958		6
959		2
960		7
961		0
962		3
963		3
964		2
965		4
966		2
967		0
968		4
969		3
970		3
971		4
972		2
973		4
974		2
975		3
976		3
977		1
978		3
979		0
980		1
981		4
982		1
983		3
984		1
985		1
986		3
987		2
988		3
989		3
990		3
991		1
992		1
993		3
994		2
995		0
996		4
997		1
998		2
999		1
1000		3
1001		0
1002		4
1003		3
1004		1
1005		1
1006		2
1007		3
1008		1
1009		1
1010		1
1011		1
1012		3
1013		0
1014		2
1015		3
1016		3
1017		2
1018		0
1019		1
1020		1
1021		0
1022		3
1023		3
