Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.70
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.57
Start Time:	March 27, 2025, 03:31:14
End Time:	March 27, 2025, 03:32:54
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		24
471		36
472		23
473		17
474		25
475		26
476		28
477		26
478		20
479		24
480		22
481		25
482		22
483		28
484		28
485		31
486		24
487		27
488		23
489		18
490		21
491		28
492		20
493		19
494		30
495		27
496		19
497		33
498		17
499		29
500		31
501		27
502		29
503		27
504		16
505		16
506		18
507		18
508		16
509		22
510		20
511		24
512		27
513		27
514		27
515		16
516		21
517		27
518		26
519		18
520		16
521		26
522		26
523		16
524		27
525		15
526		16
527		21
528		13
529		16
530		19
531		18
532		24
533		19
534		18
535		27
536		27
537		34
538		17
539		18
540		21
541		15
542		16
543		30
544		16
545		19
546		20
547		15
548		22
549		15
550		17
551		11
552		16
553		15
554		20
555		11
556		26
557		28
558		11
559		21
560		20
561		25
562		23
563		19
564		14
565		12
566		25
567		25
568		19
569		18
570		13
571		25
572		27
573		19
574		29
575		25
576		15
577		25
578		26
579		23
580		17
581		23
582		24
583		23
584		21
585		29
586		36
587		21
588		38
589		18
590		24
591		28
592		34
593		28
594		23
595		36
596		34
597		26
598		31
599		22
600		34
601		30
602		33
603		29
604		31
605		32
606		34
607		34
608		23
609		32
610		46
611		37
612		27
613		28
614		28
615		42
616		24
617		30
618		30
619		28
620		39
621		34
622		33
623		46
624		37
625		44
626		41
627		35
628		31
629		44
630		40
631		35
632		49
633		40
634		45
635		39
636		29
637		44
638		36
639		42
640		48
641		38
642		36
643		49
644		45
645		43
646		50
647		42
648		27
649		39
650		52
651		37
652		43
653		38
654		35
655		52
656		39
657		50
658		45
659		49
660		44
661		44
662		46
663		44
664		47
665		50
666		47
667		44
668		43
669		57
670		53
671		48
672		54
673		46
674		58
675		45
676		50
677		48
678		55
679		51
680		41
681		54
682		40
683		26
684		50
685		38
686		60
687		56
688		58
689		54
690		48
691		42
692		32
693		45
694		42
695		37
696		32
697		44
698		41
699		42
700		41
701		53
702		37
703		31
704		31
705		34
706		36
707		29
708		34
709		34
710		34
711		32
712		26
713		33
714		25
715		42
716		28
717		32
718		28
719		32
720		38
721		29
722		27
723		20
724		37
725		31
726		40
727		28
728		42
729		37
730		36
731		42
732		28
733		45
734		36
735		40
736		54
737		35
738		41
739		31
740		42
741		43
742		39
743		38
744		50
745		41
746		45
747		51
748		54
749		51
750		43
751		63
752		61
753		54
754		66
755		63
756		61
757		67
758		66
759		57
760		57
761		71
762		81
763		60
764		79
765		76
766		54
767		59
768		70
769		75
770		82
771		79
772		94
773		75
774		82
775		78
776		85
777		94
778		75
779		98
780		97
781		72
782		87
783		83
784		90
785		85
786		97
787		79
788		75
789		75
790		94
791		77
792		73
793		87
794		94
795		89
796		92
797		86
798		91
799		87
800		74
801		91
802		76
803		96
804		99
805		85
806		75
807		81
808		88
809		98
810		80
811		89
812		69
813		72
814		65
815		91
816		60
817		77
818		61
819		79
820		72
821		53
822		65
823		75
824		63
825		52
826		58
827		65
828		48
829		50
830		63
831		48
832		71
833		60
834		45
835		49
836		52
837		32
838		56
839		55
840		47
841		47
842		37
843		34
844		42
845		22
846		28
847		35
848		30
849		35
850		25
851		34
852		32
853		29
854		17
855		27
856		17
857		23
858		22
859		16
860		21
861		21
862		31
863		16
864		17
865		29
866		20
867		16
868		19
869		20
870		20
871		18
872		17
873		17
874		27
875		13
876		12
877		12
878		20
879		10
880		11
881		14
882		9
883		9
884		13
885		8
886		14
887		18
888		14
889		8
890		10
891		10
892		6
893		8
894		6
895		4
896		3
897		8
898		9
899		2
900		12
901		5
902		6
903		7
904		7
905		4
906		4
907		12
908		4
909		5
910		6
911		9
912		1
913		4
914		3
915		3
916		4
917		4
918		3
919		2
920		8
921		1
922		4
923		4
924		6
925		4
926		6
927		1
928		2
929		0
930		5
931		8
932		3
933		4
934		4
935		3
936		1
937		2
938		2
939		5
940		1
941		1
942		2
943		2
944		0
945		2
946		2
947		0
948		1
949		2
950		0
951		4
952		3
953		2
954		3
955		3
956		2
957		0
958		1
959		4
960		3
961		2
962		1
963		2
964		1
965		5
966		1
967		2
968		2
969		3
970		0
971		0
972		1
973		2
974		1
975		1
976		1
977		1
978		2
979		1
980		2
981		1
982		1
983		1
984		1
985		1
986		1
987		3
988		2
989		2
990		1
991		0
992		0
993		1
994		2
995		3
996		0
997		2
998		3
999		3
1000		1
1001		2
1002		2
1003		2
1004		1
1005		1
1006		0
1007		4
1008		2
1009		2
1010		1
1011		2
1012		0
1013		1
1014		0
1015		3
1016		1
1017		1
1018		4
1019		4
1020		3
1021		2
1022		2
1023		2
