Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	8
Fine Gain:	1.70
Upper Discriminator:	1048
Lower Discriminator:	103
Calibration Coefficients:Elapsed Real Time:	100.0
Elapsed Live Time:	99.24
Start Time:	March 27, 2025, 03:25:25
End Time:	March 27, 2025, 03:27:05
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
470		30
471		39
472		34
473		36
474		44
475		32
476		40
477		29
478		33
479		26
480		28
481		30
482		32
483		25
484		36
485		31
486		26
487		41
488		34
489		26
490		25
491		31
492		41
493		32
494		31
495		33
496		29
497		30
498		30
499		31
500		33
501		36
502		25
503		28
504		39
505		30
506		24
507		37
508		28
509		29
510		25
511		36
512		27
513		26
514		31
515		29
516		24
517		34
518		23
519		18
520		29
521		30
522		26
523		31
524		20
525		26
526		32
527		23
528		21
529		29
530		27
531		44
532		30
533		24
534		22
535		25
536		21
537		26
538		18
539		26
540		27
541		27
542		19
543		26
544		33
545		27
546		22
547		19
548		21
549		30
550		21
551		22
552		28
553		25
554		23
555		13
556		19
557		22
558		16
559		31
560		33
561		23
562		25
563		21
564		21
565		30
566		32
567		32
568		25
569		22
570		18
571		28
572		25
573		24
574		22
575		17
576		27
577		36
578		27
579		28
580		34
581		40
582		29
583		44
584		25
585		44
586		38
587		43
588		34
589		44
590		42
591		36
592		46
593		42
594		35
595		42
596		35
597		45
598		42
599		54
600		43
601		42
602		51
603		41
604		43
605		40
606		42
607		51
608		59
609		48
610		51
611		54
612		54
613		46
614		51
615		57
616		51
617		39
618		50
619		44
620		52
621		56
622		50
623		47
624		55
625		50
626		52
627		52
628		58
629		67
630		53
631		61
632		65
633		59
634		59
635		60
636		62
637		66
638		56
639		75
640		71
641		58
642		57
643		62
644		62
645		78
646		72
647		62
648		51
649		65
650		87
651		92
652		88
653		72
654		81
655		85
656		67
657		74
658		74
659		83
660		83
661		85
662		86
663		86
664		96
665		93
666		77
667		88
668		91
669		79
670		80
671		76
672		67
673		80
674		77
675		79
676		79
677		89
678		71
679		76
680		72
681		77
682		79
683		84
684		95
685		80
686		89
687		79
688		69
689		66
690		79
691		69
692		78
693		86
694		68
695		74
696		65
697		75
698		58
699		56
700		63
701		63
702		50
703		56
704		59
705		62
706		56
707		60
708		53
709		59
710		62
711		58
712		51
713		60
714		56
715		41
716		61
717		49
718		48
719		58
720		48
721		40
722		43
723		54
724		67
725		50
726		48
727		53
728		59
729		56
730		71
731		60
732		51
733		65
734		52
735		60
736		60
737		59
738		63
739		64
740		66
741		73
742		74
743		69
744		76
745		72
746		85
747		82
748		93
749		84
750		86
751		80
752		84
753		86
754		70
755		98
756		100
757		79
758		104
759		105
760		110
761		120
762		110
763		117
764		116
765		107
766		121
767		125
768		142
769		117
770		144
771		149
772		155
773		152
774		140
775		166
776		139
777		136
778		137
779		166
780		157
781		154
782		158
783		171
784		179
785		178
786		157
787		165
788		152
789		159
790		156
791		195
792		179
793		167
794		157
795		161
796		174
797		135
798		167
799		169
800		148
801		154
802		155
803		156
804		161
805		152
806		167
807		151
808		144
809		135
810		172
811		158
812		132
813		150
814		141
815		144
816		130
817		132
818		152
819		119
820		153
821		133
822		143
823		135
824		112
825		117
826		98
827		109
828		103
829		115
830		120
831		123
832		107
833		92
834		98
835		80
836		80
837		99
838		92
839		90
840		86
841		68
842		77
843		74
844		89
845		72
846		79
847		66
848		61
849		63
850		70
851		53
852		60
853		44
854		53
855		50
856		49
857		47
858		52
859		38
860		47
861		35
862		32
863		47
864		27
865		41
866		35
867		24
868		37
869		34
870		25
871		22
872		36
873		31
874		23
875		24
876		25
877		19
878		28
879		33
880		14
881		25
882		21
883		19
884		12
885		18
886		24
887		29
888		11
889		25
890		17
891		12
892		19
893		15
894		24
895		9
896		18
897		15
898		6
899		14
900		10
901		9
902		7
903		10
904		10
905		13
906		16
907		7
908		7
909		7
910		7
911		7
912		11
913		2
914		11
915		5
916		6
917		5
918		7
919		5
920		8
921		9
922		4
923		5
924		6
925		3
926		4
927		2
928		1
929		3
930		6
931		3
932		3
933		5
934		2
935		4
936		3
937		3
938		5
939		3
940		6
941		2
942		3
943		3
944		3
945		1
946		1
947		4
948		8
949		1
950		1
951		3
952		3
953		3
954		1
955		3
956		0
957		0
958		2
959		2
960		1
961		2
962		0
963		3
964		4
965		5
966		3
967		5
968		3
969		0
970		2
971		1
972		2
973		3
974		1
975		2
976		5
977		1
978		3
979		2
980		1
981		0
982		4
983		4
984		1
985		2
986		2
987		0
988		1
989		1
990		1
991		3
992		2
993		4
994		1
995		3
996		1
997		2
998		1
999		0
1000		2
1001		3
1002		3
1003		0
1004		1
1005		5
1006		2
1007		0
1008		3
1009		0
1010		5
1011		3
1012		2
1013		0
1014		0
1015		1
1016		3
1017		1
1018		2
1019		5
1020		1
1021		3
1022		1
1023		1
